" ""http://purl.obolibrary.org/obo/UBERON_2001649"" "," ""basihyal tooth"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001650"" "," ""pharyngobranchial 2 tooth plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001652"" "," ""pharyngobranchial 3 tooth plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001658"" "," ""upper pharyngeal tooth plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001659"" "," ""upper pharyngeal tooth"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001660"" "," ""basibranchial tooth"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001661"" "," ""basibranchial tooth plate"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001674"" "," ""infraorbital 6"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001675"" "," ""mesethmoid cornu"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001681"" "," ""cornu mesial process"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001688"" "," ""palatine cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001689"" "," ""pterygoquadrate cartilage"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001690"" "," ""anterior cartilage of palatine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001691"" "," ""posterior cartilage of palatine"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001698"" "," ""anal-fin stay"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001699"" "," ""dorsal-fin stay"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001700"" "," ""caudal-fin stay"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001702"" "," ""infraorbital 7"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001703"" "," ""infraorbital 8"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001704"" "," ""infraorbital 9"" "
" ""http://purl.obolibrary.org/obo/UBERON_2001705"" "," ""infraorbital 10"" "
